NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count
1.24,0.79,0,0.19,high,80,37,7.6,127
0.55,1.19,0.14,0.33,high,73,40,7.3,480
1.01,0.85,0,0.35,high,71,47,6.6,233
2.01,0.02,0,0.17,high,92,55,8.1,220
1.21,0.79,0.01,0.19,high,79,76,5.9,1095
1.78,0.24,0,0.18,high,92,69,8.3,156
1.03,0.96,0,0.21,high,88,73,7,206
1.4,0.59,0,0.2,high,80,15,7.9,16
1.45,0.54,0.02,0.19,high,88,93,8.2,573
1.68,0.44,0,0.08,high,94,72,9.2,317
1.54,0.25,0,0.4,high,81,37,6.1,208
0.34,0.96,0.55,0.33,high,80,41,6.6,132
1.17,0.77,0.02,0.22,high,81,74,7.5,211
1.92,0.2,0,0.06,high,82,26,8.9,28
0.6,1.42,0,0.16,high,82,33,5.4,347
1.29,0.68,0,0.2,high,80,33,6.9,614
1.28,0.67,0.01,0.21,high,82,54,6.3,539
1.23,0.83,0,0.1,high,74,17,7.9,30
1.67,0.3,0.02,0.18,high,79,72,7.6,110
1.26,0.67,0.02,0.21,high,66,30,7.3,136
1.28,0.03,0.73,0.12,high,69,21,7.6,50
0.81,0.85,0.15,0.33,high,90,31,6.1,1358
0.59,1.05,0.07,0.44,high,83,30,7.5,511
0.52,1.02,0,0.59,high,64,45,7.5,30
1.04,0.81,0,0.27,high,77,26,9,20
0.82,0.37,0.89,0.05,high,87,44,7.8,212
1.49,0.46,0,0.18,high,62,5,5.2,54
1.37,0.61,0.05,0.09,high,85,35,8.2,28
1.62,0.26,0.05,0.18,high,90,38,6.7,127
1.68,0.31,0.02,0.09,high,89,31,8.5,92
0.63,0.21,1.13,0.13,high,78,24,9.3,201
1.44,0.31,0.04,0.32,high,84,26,4.9,142
0.94,0.07,1.05,0.04,high,81,17,8.9,89
0.63,0.05,1.35,0.08,high,84,56,8.7,44
0.71,0.94,0.14,0.32,high,73,46,5,845
1.63,0.31,0,0.16,high,86,66,8.3,382
1.2,0.6,0,0.29,high,83,58,7.9,427
0.99,0.63,0.29,0.19,high,84,60,9,212
1.84,0.12,0.01,0.13,high,89,50,8.1,100
0.96,0.67,0.12,0.34,high,74,58,7.9,1287
1.16,0.64,0.08,0.2,high,85,82,7.6,520
1.77,0.32,0,0,high,90,53,5.6,953
1.11,0.71,0,0.27,high,44,7,6.2,11
0.89,0.04,1.07,0.09,high,77,45,7.1,136
0.97,0.33,0.73,0.06,high,69,33,8.2,57
1.33,0.56,0,0.2,high,80,21,6.3,37
1.41,0.49,0.01,0.17,high,95,66,8.5,997
0.88,0.44,0.63,0.12,high,64,54,7.1,34
1.77,0.12,0.02,0.17,high,72,21,7.8,54
0.92,0.93,0,0.22,high,49,5,5.2,24
1.35,0.52,0,0.19,high,73,16,7.1,27
0.36,1.38,0.02,0.31,high,71,85,6.1,1571
1.48,0.39,0,0.19,high,83,68,7.9,51
0.46,0.41,0.96,0.24,high,89,66,8.9,443
0.68,0.46,0.79,0.13,high,88,18,9.2,21
0.63,0.41,0.75,0.26,high,82,62,8.6,208
1.06,0.62,0.13,0.25,high,92,41,8.8,120
1.04,0.79,0.01,0.21,high,72,42,7.1,78
1.47,0.48,0.05,0.06,high,75,26,8.8,41
0.63,1,0.05,0.38,high,59,40,5.9,71
1.74,0.02,0,0.28,high,72,38,9,34
0.71,1.02,0,0.31,high,82,41,8.2,68
0.73,0.91,0.04,0.36,high,73,26,6,43
1.2,0.48,0.29,0.07,high,78,26,8.9,53
1.45,0.41,0.01,0.16,high,86,56,8.2,63
1.21,0.63,0,0.19,high,48,11,3.3,4
1.57,0.18,0,0.27,high,86,19,7.7,41
1.82,0.04,0.01,0.16,high,89,65,8.1,307
0.72,1.08,0,0.23,high,73,24,7.7,29
1.15,0.04,0.83,0,high,62,34,8.1,97
0.75,0.51,0.54,0.22,high,89,54,8.7,1397
1.47,0.39,0,0.16,high,70,34,7.7,17
1.25,0.58,0,0.19,high,81,5,6.6,480
0.9,0.45,0.54,0.13,high,92,72,9.1,1130
0.58,1.04,0.03,0.36,high,64,48,6.4,182
0.73,0.88,0.08,0.32,high,89,43,7.4,1984
1.05,0.66,0,0.29,high,88,67,8.8,545
1.48,0.28,0,0.23,high,76,44,7.1,107
0.48,1.27,0,0.24,high,71,19,5.7,9
0.95,0.64,0.27,0.13,high,87,14,8.8,45
1.21,0.64,0.05,0.09,high,76,11,7.9,14
1.06,0.26,0.53,0.13,high,75,53,7.8,162
0.79,0.88,0,0.32,high,80,46,7.6,82
0.73,0.92,0.03,0.3,high,80,53,6.2,667
0.74,0.95,0,0.28,high,56,20,4.1,95
0.71,0.58,0.51,0.17,high,68,40,6.6,167
0.5,0.5,0.63,0.33,high,81,57,8.7,34
0.82,0.93,0.04,0.18,high,85,83,8.4,431
1.09,0.65,0.02,0.2,high,88,69,8.3,225
0.74,1.01,0,0.2,high,69,24,7.7,59
1.12,0.6,0.07,0.16,high,67,71,5,1407
1.26,0.61,0,0.09,high,93,58,8.6,118
1.69,0.2,0,0.06,high,90,31,8.8,70
0.95,0.74,0,0.25,high,80,33,8.9,41
0.78,0.02,1.05,0.08,high,71,29,8.1,41
1.01,0.62,0.02,0.29,high,87,55,7.7,455
0.73,0.89,0.02,0.3,high,78,39,6.4,55
0.49,1.26,0.01,0.18,high,87,51,8,106
1.09,0.15,0.65,0.04,high,77,32,8.9,137
1.17,0.58,0,0.18,high,83,19,7.6,78
1.42,0.4,0,0.12,high,63,18,8.3,22
1.22,0.54,0.02,0.16,high,93,33,8.5,1647
1,0.72,0,0.21,high,79,48,8.5,69
1.53,0.23,0,0.16,high,72,61,7.5,87
0.78,0.79,0.04,0.31,high,86,81,6,1079
0.76,0.96,0,0.2,high,88,25,8,69
1.03,0.8,0,0.09,high,80,22,8.6,31
0.62,0.64,0.55,0.11,high,57,47,6.3,117
0.94,0.73,0,0.25,high,80,18,9.2,46
0.26,0.16,1.46,0.03,high,92,15,7.4,48
1.1,0.55,0,0.27,high,84,43,7.5,80
0.73,0.96,0.01,0.22,high,83,75,6.5,134
0.72,0.75,0.15,0.29,high,86,43,6.4,557
0.66,0.93,0.01,0.31,high,79,78,7.1,506
1.03,0.75,0.03,0.09,high,90,45,8.6,80
1.48,0,0.29,0.12,high,69,31,7.8,58
0.86,0.83,0,0.2,high,70,11,7.8,17
1.56,0.14,0,0.18,high,85,38,4.4,132
1.15,0.56,0,0.17,high,74,46,7.5,685
1.28,0.43,0,0.17,high,29,7,4.6,7
0.92,0.72,0,0.24,high,81,43,8.5,90
1.25,0.27,0.02,0.34,high,88,47,6.7,162
1.04,0.66,0,0.18,high,49,15,6.6,13
0.96,0.53,0.3,0.09,high,82,39,7.7,145
1.6,0.03,0,0.24,high,76,19,4.1,91
0.53,0.16,1.07,0.1,high,78,17,9.1,90
1.75,0.03,0,0.08,high,86,39,6.7,41
1.12,0.69,0.03,0.02,high,71,32,8.5,24
0.94,0.44,0.39,0.1,high,74,12,8.4,248
1.11,0.56,0,0.18,high,71,18,7.9,75
0.91,0.71,0,0.24,high,70,16,7.4,8
0.47,1.03,0.07,0.28,high,73,42,6.5,403
0.62,0.42,0.69,0.12,high,94,16,8.1,297
1.33,0.49,0,0.03,high,84,55,8.6,246
1.26,0.18,0.35,0.06,high,76,37,7.9,84
0.59,0.89,0.06,0.3,high,87,31,7.8,790
0.77,0.76,0.01,0.29,high,82,22,7.9,76
1.32,0.37,0,0.15,high,80,4,4.5,8
1.53,0.05,0,0.25,high,87,25,8.5,36
0.82,0.82,0,0.2,high,67,25,8.3,66
0.61,0.34,0.79,0.09,high,80,68,8.8,206
0.92,0.73,0,0.17,high,70,24,7.5,28
1.05,0.47,0.08,0.22,high,83,90,8.4,932
0.84,0.76,0,0.22,high,82,42,4.8,1265
1.73,0.07,0,0.02,high,72,9,6,5
1.81,0,0,0,high,85,17,7.9,70
0.97,0.33,0.35,0.17,high,89,81,8.9,1441
1.09,0.53,0.02,0.17,high,96,54,8.9,797
1.05,0.59,0,0.18,high,82,27,8.2,11
0.78,0.44,0.56,0.04,high,94,36,8,84
0.42,1.08,0.03,0.28,high,68,66,5.1,1147
0.88,0.69,0,0.23,high,88,64,9,178
0.93,0.59,0.21,0.07,high,83,23,8.3,46
1.66,0,0.01,0.13,high,80,54,6,148
1.41,0.2,0.03,0.16,high,89,46,7.6,105
0.73,0.9,0.03,0.14,high,87,85,7.9,863
0.55,0.86,0.11,0.27,high,75,65,7.3,1223
0.89,0.74,0.07,0.09,high,90,62,8.9,491
1.25,0.29,0,0.24,high,85,41,8.5,47
0.39,1.01,0.02,0.36,high,57,53,7.6,47
0.85,0.76,0,0.16,high,47,21,6.6,129
1.19,0.29,0.24,0.06,high,87,35,8.6,44
0.23,0.02,1.49,0.02,high,75,30,7.4,27
1.01,0.6,0,0.15,high,76,7,7.7,10
1.07,0.44,0.01,0.24,high,84,58,8.1,47
1.06,0.54,0,0.16,high,75,5,9,54
0.93,0.38,0.4,0.06,high,91,29,9.3,198
0.86,0.67,0,0.22,high,83,46,8.9,73
1.23,0.46,0,0.07,high,84,29,6.1,27
0.86,0.67,0,0.22,high,71,34,5.7,33
0.52,0.95,0,0.29,high,70,25,8.2,24
0.61,0.87,0.02,0.26,high,84,25,8,21
1.24,0.45,0,0.07,high,80,55,9.1,57
1.25,0.17,0,0.32,high,82,35,4.9,83
0.45,0.92,0.06,0.32,high,83,66,8,291
0.35,1.06,0.02,0.31,high,81,28,7.1,47
1,0.53,0.03,0.18,high,83,75,8,340
0.3,0.56,0.84,0.05,high,65,38,6.8,135
0.85,0.66,0.01,0.22,high,55,6,6.2,6
0.63,0.49,0.45,0.17,high,83,35,8.7,99
1.05,0.52,0.03,0.14,high,55,61,3.5,145
0.41,0.44,0.72,0.17,high,78,38,8.3,444
0.61,0.78,0.06,0.27,high,63,94,6.6,3172
0.85,0.66,0,0.22,high,92,33,8.9,71
0.43,0.68,0.42,0.2,high,54,83,6.5,1074
0.2,0.14,1.35,0.03,high,78,41,8.1,31
0.95,0.7,0,0.08,high,78,18,7.9,27
0.68,0.88,0.01,0.17,high,79,51,7.1,453
0.35,1.08,0.03,0.26,high,61,60,5.4,575
1.37,0.18,0,0.18,high,82,9,6.3,101
1.61,0.03,0,0.08,high,91,39,7.6,26
0.8,0.21,0.55,0.15,high,80,55,7.7,134
0.41,0.98,0,0.32,high,78,26,2.5,5664
1.06,0.5,0.01,0.14,high,88,56,7.9,815
1.17,0.39,0,0.15,high,89,25,8.9,43
0.88,0.34,0.32,0.18,high,84,57,9.1,81
1.09,0.55,0,0.07,high,83,25,8.7,35
1.15,0.4,0,0.15,high,20,13,1.9,41
0.83,0.6,0.02,0.24,high,95,54,8.4,937
1.41,0.05,0,0.23,high,87,18,8.6,23
0.59,0.87,0,0.23,high,74,17,5.3,77
0.63,0.76,0.03,0.27,high,71,94,4.5,5096
1.22,0.34,0.04,0.1,high,82,59,8.8,64
0.72,0.65,0.04,0.28,high,94,27,8.5,1863
0.87,0.66,0.08,0.08,high,64,8,7.1,7
1.52,0.12,0,0.05,high,53,15,6.9,28
0.98,0.42,0.22,0.06,high,96,82,9.4,767
0.79,0.7,0.01,0.18,high,64,62,5.9,104
0.92,0.6,0.01,0.15,high,78,58,8.5,301
0.88,0.54,0.02,0.25,high,82,50,7.9,135
0.98,0.52,0,0.17,high,90,70,7.9,2280
1.67,0,0,0,high,79,20,8.2,25
1.18,0.27,0.17,0.06,high,92,44,9.1,200
0.97,0.4,0.14,0.15,high,67,32,8.5,12
0.9,0.46,0,0.32,high,73,35,7.9,46
0.93,0.52,0,0.22,high,93,41,9.1,125
1.58,0.05,0,0.04,high,90,14,6.8,4
1.22,0.39,0,0.06,high,83,40,8.9,106
1.09,0.49,0.02,0.07,high,87,10,8.3,36
0.96,0.42,0.08,0.21,high,87,41,7.9,597
1.13,0.32,0,0.22,high,84,28,7.8,13
1.35,0.09,0,0.23,high,94,15,8.8,81
0.81,0.58,0.01,0.26,high,83,37,7.9,24
0.83,0.66,0,0.18,high,86,68,7.9,1346
1.08,0.45,0,0.14,high,71,9,9,85
0.45,0.9,0.05,0.26,high,79,103,8.2,2161
0.45,1.02,0,0.2,high,44,17,8,41
0.78,0.61,0.06,0.2,high,93,35,8.3,33
0.93,0.56,0,0.16,high,78,28,8.7,22
0.81,0.63,0,0.21,high,83,44,9.2,19
1.01,0.5,0.01,0.13,high,81,42,6.5,325
1.25,0.15,0.03,0.22,high,83,22,8.3,28
0.9,0.61,0,0.15,high,79,59,7.2,114
0.96,0.12,0.54,0.04,high,72,29,8.4,71
0.65,0.45,0.34,0.22,high,89,69,8.8,1940
0.58,0.21,0.79,0.07,high,77,49,8.5,156
0.9,0.11,0.6,0.05,high,71,33,7.9,51
1.21,0.3,0,0.14,high,56,24,6.7,18
0.76,0.69,0.02,0.18,high,77,52,6.3,82
0.57,0.72,0.06,0.29,high,79,64,8.3,544
0.9,0.54,0.04,0.17,high,68,38,7.2,56
1.09,0.37,0.02,0.16,high,72,76,7.6,233
0.8,0.63,0,0.21,high,88,18,8.9,18
0.54,0.88,0,0.22,high,83,51,8.5,120
0.8,0.69,0.01,0.14,high,82,15,7.5,383
1.54,0.02,0,0.07,high,92,42,9.1,93
0.52,0.8,0.06,0.26,high,70,98,8.1,2652
0.78,0.25,0.56,0.04,high,89,39,8.7,121
1.18,0.34,0,0.1,high,89,23,8.8,40
0.58,0.81,0,0.23,high,81,29,5.2,1651
0.71,0.48,0.32,0.11,high,90,19,8.8,53
1.32,0.09,0,0.22,high,88,29,8.8,35
0.86,0.62,0.01,0.13,high,86,80,7.8,869
0.45,0.95,0.02,0.2,high,84,65,8,131
1.02,0.46,0,0.13,high,74,50,3.1,69
1.01,0.11,0.45,0.04,high,61,28,7.9,69
0.59,0.76,0.01,0.26,high,83,22,7.7,262
0.99,0.41,0,0.22,high,92,35,8.4,107
0.3,0.02,1.27,0.03,high,80,44,7.9,50
0.79,0.62,0,0.21,high,77,33,8.7,20
0.98,0.38,0.2,0.04,high,76,39,8.7,55
0.82,0.6,0.03,0.15,high,81,77,6.7,559
0.98,0.04,0.49,0.09,high,69,40,8,37
0.59,0.83,0.02,0.17,high,81,74,8,267
0.71,0.48,0.3,0.1,high,86,17,9.2,326
1.05,0.44,0.06,0.04,high,72,49,7.8,125
1.26,0.12,0,0.21,high,83,24,7.5,36
0.01,1.58,0,0,high,94,12,8.7,850
0.71,0.69,0.02,0.18,high,85,75,6.7,288
1.15,0.36,0.04,0.04,high,96,16,9.2,568
0.04,1.1,0.32,0.13,high,74,19,6.1,47
0.78,0.37,0.3,0.13,high,53,34,6.7,106
0.88,0.26,0.34,0.1,high,75,54,8.2,267
0.94,0.48,0.01,0.15,high,69,8,6.8,6
0.92,0.43,0.07,0.15,high,85,62,7.9,157
0.6,0.69,0.02,0.26,high,76,38,8.2,253
0.85,0.65,0,0.08,high,76,18,7.6,13
0.69,0.53,0.24,0.12,high,66,66,6.5,279
0.58,0.45,0.34,0.2,high,84,63,8.2,311
1.06,0.35,0.01,0.15,high,78,69,6.8,908
0.77,0.6,0,0.2,high,90,18,8.7,24
0.92,0.5,0.03,0.12,high,79,81,5.4,779
0.9,0.53,0,0.14,high,78,15,5.8,712
0.84,0.57,0,0.16,high,72,40,8,5
1.31,0.09,0,0.16,high,80,19,6.4,138
0.98,0.53,0,0.06,high,55,10,8.6,45
0.95,0.11,0.46,0.04,high,64,25,7.9,53
0.17,0.02,1.36,0.02,high,84,46,8.5,57
0.77,0.6,0,0.2,high,79,21,6.8,18
1.07,0.4,0,0.1,high,84,32,8.1,41
0.62,0.78,0.01,0.15,high,83,54,8.5,134
0.86,0.54,0,0.15,high,38,10,5.7,7
0.57,0.43,0.44,0.12,high,54,26,9,133
0.73,0.67,0,0.15,high,73,14,7,13
0.76,0.59,0,0.2,high,71,37,5.7,36
0.91,0.57,0,0.07,high,86,39,8.5,31
0.95,0.46,0,0.14,high,79,58,8,62
0.57,0.87,0.02,0.09,high,74,15,8.7,35
0.92,0.48,0,0.15,high,89,25,6.9,49
0.47,0.8,0.03,0.24,high,79,73,8.1,1116
0.85,0.55,0,0.15,high,74,79,7.8,458
0.85,0.46,0.02,0.22,high,88,62,8.2,492
0.83,0.44,0.08,0.19,high,80,27,8.2,99
0.58,0.87,0,0.09,high,88,23,9,713
0.78,0.43,0.19,0.14,high,69,6,8.1,14
1.4,0.02,0.02,0.1,high,90,78,8,215
1.26,0.07,0,0.21,high,87,25,8.6,47
0.53,0.66,0.13,0.22,high,80,80,7.4,770
0.42,0.65,0.33,0.14,high,64,28,7.8,13
0.18,0.63,0.49,0.24,high,82,37,6.7,146
0.72,0.52,0.04,0.25,high,89,35,7.9,781
1.09,0.15,0.25,0.04,high,81,49,8,56
0.64,0.69,0,0.19,high,74,11,4.2,1635
0.67,0.43,0.29,0.14,high,75,47,7.6,122
0.36,0.9,0,0.27,high,38,21,5,26
0.7,0.55,0.16,0.12,high,83,77,8.9,712
0.92,0.4,0,0.2,high,88,46,7.6,95
1.11,0.31,0.06,0.04,high,87,34,8.5,51
1.26,0.05,0,0.21,high,73,19,7.8,26
0.7,0.64,0.01,0.16,high,76,19,8.1,24
0.94,0.44,0,0.13,high,90,83,8.6,679
0.35,0.03,0,1.13,high,68,10,8.2,27
0.56,0.77,0,0.17,high,69,17,7.3,18
0.02,1.16,0,0.33,high,84,45,8,172
0.6,0.47,0.21,0.23,high,85,89,8.6,984
0.99,0.32,0.11,0.08,high,93,45,9.1,135
0.6,0.62,0.03,0.26,high,80,43,6.9,92
0.66,0.52,0.15,0.17,high,76,15,8.9,64
0.49,0.78,0,0.23,high,84,30,8.3,35
1.19,0.07,0.05,0.2,high,91,25,7.7,7
0.8,0.49,0,0.21,high,63,41,6.8,121
1.13,0.2,0,0.16,high,91,24,7.9,88
0.72,0.38,0.36,0.04,high,80,55,8.1,94
1,0.43,0,0.06,high,81,18,6.9,23
1.22,0,0,0.27,high,67,4,7,24
0.75,0.52,0.09,0.12,high,79,76,6.9,216
0.5,0.69,0.04,0.26,high,75,61,7.7,297
0.88,0.47,0,0.14,high,85,16,6.6,694
0.47,0.37,0.52,0.12,high,57,51,6.9,103
0.44,0.67,0,0.37,high,60,24,7.8,35
0.64,0.57,0.05,0.22,high,83,91,7.8,543
0.99,0.35,0,0.13,high,68,12,5.5,4
0.82,0.51,0.01,0.14,high,65,69,7.1,71
0.72,0.56,0,0.19,high,82,19,7.4,20
1.08,0.2,0,0.2,high,85,43,9,25
0.84,0.51,0,0.13,high,75,43,7.8,42
0.82,0.59,0,0.07,high,93,74,8.6,68
0.71,0.43,0.07,0.26,high,33,58,4.8,479
0.93,0.4,0.02,0.12,high,79,75,7.2,334
1.33,0.03,0.01,0.1,high,86,67,8.8,264
0.29,0.19,0.89,0.1,high,84,15,8.4,204
1.06,0.29,0,0.11,high,81,53,8.2,46
0.95,0.37,0.1,0.04,high,87,28,7.9,46
0.72,0.4,0.14,0.2,high,85,65,7.9,129
0.93,0.24,0.25,0.04,high,76,38,8.6,41
0.81,0.46,0.04,0.15,high,83,70,7.7,263
0.83,0.48,0.02,0.12,high,70,85,6,399
0.37,0.47,0.54,0.07,high,85,53,8.6,73
0.71,0.55,0,0.19,high,73,42,7.8,70
0.54,0.35,0.46,0.1,high,71,40,8.3,94
0.78,0.45,0.03,0.19,high,94,62,8.5,1081
1.02,0.32,0,0.11,high,59,14,6.9,11
0.89,0.31,0.01,0.23,high,85,20,6.5,368
0.04,1.08,0,0.32,high,73,13,7.5,8
0.97,0.34,0,0.13,high,74,38,6.5,79
0.37,0.89,0,0.18,high,71,7,6.8,5
1.03,0.32,0,0.09,high,88,30,8.2,20
1.16,0.08,0,0.19,high,91,19,8.6,27
0.95,0.37,0,0.11,high,61,59,5.7,180
0.8,0.54,0,0.09,high,77,4,7.9,8
0.92,0.38,0,0.13,high,71,41,6.8,48
0.92,0.39,0,0.12,high,52,46,5,20
0.52,0.75,0,0.16,high,65,26,7.6,10
0,0,1.39,0.03,high,84,14,8.6,44
0,1.13,0,0.29,high,83,33,7,493
0.96,0.33,0,0.13,high,63,12,7.5,11
0.73,0.42,0,0.27,high,64,25,7.8,38
0.75,0.46,0.01,0.2,high,94,51,8.7,881
0.63,0.56,0.03,0.2,high,93,30,5.5,1849
0.7,0.54,0,0.18,high,59,7,7.8,12
0.48,0.77,0,0.17,high,64,75,2.2,4572
0.89,0.22,0.22,0.1,high,89,56,9,203
1.15,0.08,0,0.19,high,80,36,8.9,45
0.73,0.48,0,0.21,high,89,78,8.4,535
0.8,0.47,0,0.14,high,81,18,8.7,34
0.45,0.37,0.44,0.16,high,80,61,7.9,746
1.22,0.06,0.02,0.11,high,76,54,7.9,116
0.09,0.07,1.24,0.02,high,77,33,7.3,15
0.8,0.4,0.02,0.18,high,85,54,7.2,48
0.48,0.62,0.06,0.26,high,55,22,6,250
0.85,0.43,0,0.13,high,79,45,8.5,40
0.9,0.39,0,0.12,high,87,42,6.6,384
1.19,0.17,0,0.05,high,91,15,8.4,98
0.69,0.54,0,0.18,high,87,19,8.4,15
0.95,0.33,0,0.13,high,87,76,8.1,86
1.07,0.28,0,0.05,high,79,29,7.5,11
0.58,0.5,0,0.32,high,83,11,8.6,26
0.89,0.39,0,0.13,high,89,79,8.7,768
0.9,0.38,0,0.12,high,72,13,6.1,14
0.36,0.44,0.32,0.27,high,88,58,8.2,65
0.74,0.52,0.08,0.06,high,79,30,8.4,34
0.03,1.05,0.02,0.3,high,86,25,7.7,24
0.5,0.78,0.01,0.11,high,86,85,8.2,977
0.78,0.53,0,0.09,high,88,9,8,7
0.24,0.18,0.91,0.06,high,69,29,8.8,68
0.97,0.3,0,0.11,high,81,63,7.9,362
0.43,0.69,0.01,0.26,high,85,49,6.4,241
0.48,0.53,0.28,0.09,high,64,71,6.1,155
0.96,0.37,0,0.05,high,77,39,7.8,28
0.83,0.43,0,0.13,high,60,77,6.1,1409
1.03,0.21,0,0.14,high,86,21,7.3,279
0.55,0.7,0.02,0.11,high,86,102,8,1288
0.71,0.53,0,0.13,high,77,49,8.3,340
0.67,0.53,0,0.18,high,81,21,8.1,18
1.26,0.02,0,0.1,high,60,6,6.7,7
0.6,0.01,0,0.76,high,77,12,8.4,16
0.76,0.47,0.02,0.12,high,89,70,8.3,684
0.33,0.41,0.54,0.1,high,81,44,6.1,60
0.8,0.45,0,0.12,high,80,25,5.8,87
0.5,0.59,0.07,0.22,high,89,50,8.2,682
0.99,0.33,0,0.05,high,86,67,8.6,140
0.49,0.55,0,0.33,high,65,17,6.9,32
0.43,0.56,0.15,0.21,high,80,54,6.7,178
0.24,0.7,0.16,0.26,high,78,45,7.1,52
0.86,0.45,0,0.06,high,80,53,8.9,58
0.63,0.57,0,0.15,high,68,65,6,160
0.63,0.66,0,0.07,high,75,21,7.8,30
0.87,0.34,0.02,0.13,high,83,21,5.9,371
0.67,0.52,0,0.17,high,73,20,8.9,36
0.51,0.6,0,0.25,high,76,24,8.1,99
0.7,0.52,0,0.13,high,63,16,6.3,6
0.79,0.42,0.01,0.13,high,60,17,9.3,4
0.63,0.57,0.01,0.14,high,88,68,6.9,279
0.73,0.5,0.01,0.12,high,87,12,8,585
0.43,0.65,0.02,0.25,high,82,63,8,318
0.22,0.05,1.06,0.02,high,73,37,8.7,23
0.39,0.87,0,0.1,high,81,52,6,3517
0.78,0.44,0,0.12,high,84,96,6.2,815
0.2,0.76,0,0.39,high,79,7,7.4,15
0.23,0.73,0.02,0.37,high,84,8,8.9,21
0.31,0.89,0.01,0.14,high,82,43,7.9,57
0.95,0.21,0.01,0.18,high,73,19,7.4,23
0.79,0.34,0.08,0.13,high,84,61,8,248
0.66,0.44,0.04,0.21,high,81,32,7.9,93
0.85,0.27,0.13,0.1,high,79,71,6.5,482
0.71,0.49,0.02,0.12,high,84,72,7.5,533
0.61,0.16,0.49,0.08,high,92,57,8.9,440
0.81,0.28,0.11,0.14,high,84,56,7.3,147
0.85,0.43,0,0.06,high,88,71,7.4,116
0.77,0.45,0,0.12,high,74,24,6.9,252
0.25,0.75,0.08,0.26,high,84,46,7.8,83
0.24,0.03,1.03,0.04,high,71,34,8.6,78
0.84,0.22,0.24,0.04,high,80,49,8.3,30
1.22,0.05,0.05,0.01,high,74,26,8.4,60
1.09,0.04,0.1,0.1,high,79,76,7.1,187
0.65,0.51,0,0.17,high,73,27,8.2,63
0.76,0.35,0.05,0.18,high,84,50,8.1,203
1.1,0.06,0,0.18,high,90,28,8.6,51
0.66,0.5,0.05,0.13,high,83,100,8.1,1156
0.87,0.35,0.07,0.04,high,92,60,8.8,279
0.65,0.51,0,0.17,high,57,15,6.5,21
0.62,0.49,0.01,0.2,high,74,27,7.3,41
0.86,0.34,0,0.12,high,83,37,5.7,45
0.58,0.56,0.05,0.14,high,93,85,8.3,280
0.9,0.31,0,0.11,high,84,70,6.7,80
0.01,0.13,0,1.18,high,91,47,7.5,930
1.06,0.08,0,0.18,high,93,20,7.4,25
0.53,0.48,0.06,0.24,high,70,71,7.2,318
0.79,0.41,0,0.11,high,73,32,7.5,25
0.69,0.37,0.02,0.24,high,74,36,8.5,38
0.47,0.58,0.06,0.2,high,81,37,6.2,353
0.55,0.55,0,0.21,high,79,42,8,52
0.78,0.45,0,0.07,high,69,25,7.4,25
0.69,0.5,0,0.11,high,91,13,9.2,3963
0.64,0.5,0,0.17,high,61,20,7.3,27
0.84,0.35,0,0.12,high,78,83,7.8,356
0.84,0.43,0,0.04,high,94,76,7.2,139
0.97,0.23,0,0.11,high,89,76,8.6,127
1.07,0.04,0.02,0.17,high,63,12,6,39
0.62,0.47,0.11,0.1,high,78,83,8.5,376
0.75,0.44,0,0.11,high,80,35,6.6,38
0.27,0.02,0,1.02,high,78,22,8.3,6
0.71,0.41,0.05,0.12,high,80,59,7,132
0.62,0.56,0,0.11,high,78,22,6.1,402
0.5,0.16,0.58,0.05,high,68,25,8.2,25
0.72,0.39,0,0.19,high,75,24,7.7,33
0.46,0.56,0.06,0.21,high,85,54,7.2,406
0.93,0.34,0,0.02,high,49,10,6.2,5
1.13,0.01,0.06,0.09,high,67,19,5.9,8
1.2,0,0,0.09,high,56,4,5,5
0.63,0.49,0,0.16,high,75,51,8.6,27
0.86,0.3,0.01,0.12,high,74,26,7.8,387
0.51,0.67,0,0.1,high,84,38,5.4,7512
0.69,0.47,0.01,0.12,high,79,26,7.9,66
0.46,0.56,0.06,0.2,high,72,53,7.5,292
0.68,0.47,0,0.13,high,66,32,7.6,30
0.78,0.38,0,0.12,high,77,11,8.4,613
0.63,0.49,0,0.16,high,85,51,8.4,57
0.57,0.44,0,0.27,high,73,5,7.4,10
0.63,0.49,0,0.16,high,76,47,8.3,136
0.45,0.66,0.02,0.15,high,67,21,7.3,26
0.62,0.49,0,0.16,high,89,34,8.9,557
0.58,0.4,0.21,0.08,high,93,12,9.4,358
1.03,0.14,0,0.1,high,73,16,7.2,19
0.69,0.47,0,0.11,high,69,8,7.2,26
1.22,0.05,0,0,high,76,31,6.6,71
0.4,0.33,0.4,0.15,high,91,69,8.1,1107
0.48,0.35,0.36,0.07,high,83,75,8.7,487
0.44,0.29,0.47,0.07,high,59,46,6.3,134
0.72,0.03,0,0.52,high,77,8,8.9,17
1,0.16,0,0.11,high,84,32,7.2,44
0.85,0.37,0,0.05,high,85,33,9.1,26
0.45,0.47,0.17,0.18,high,75,70,6.2,1311
0.49,0.38,0.26,0.13,high,75,35,8.5,60
0.96,0.2,0,0.11,high,30,4,2,23
0.71,0.19,0.24,0.13,high,86,60,8.6,433
0.74,0.4,0,0.12,high,71,52,6.3,89
0.87,0.3,0.06,0.03,high,57,27,7.9,139
